[Reboot Required] localhost (ubuntu18.04)
=========================================
Total: 251 (High:46 Medium:166 Low:38 ?:1), 13/251 Fixed, 2036 installed, 73 updatable, 7 exploits, 0 modules, en: 2, ja: 1 alerts

Warning: Some warnings occurred.
[Failed to dpkg-ps:
    github.com/future-architect/vuls/scan.(*debian).postScan
        /go/src/github.com/future-architect/vuls/scan/debian.go:256
  - pkg not found [1mdpkg-query:
    github.com/future-architect/vuls/scan.(*debian).dpkgPs
        /go/src/github.com/future-architect/vuls/scan/debian.go:1328]


+------------------+------+--------+-----+--------+---------+---------------------------------------------------+
|      CVE-ID      | CVSS | ATTACK | POC |  CERT  |  FIXED  |                        NVD                        |
| CVE-2020-15166   |  7.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15166   |
| CVE-2020-25219   |  7.5 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2020-25219   |
| CVE-2019-12098   |  7.4 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-12098   |
| CVE-2019-14899   |  7.4 |  AV:A  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-14899   |
| CVE-2017-13716   |  7.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-13716   |
| CVE-2017-14108   |  7.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-14108   |
| CVE-2017-8871    |  7.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-8871    |
| CVE-2018-1000654 |  7.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-1000654 |
| CVE-2019-12360   |  7.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-12360   |
| CVE-2019-12493   |  7.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-12493   |
| CVE-2019-19815   |  7.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-19815   |
| CVE-2020-11725   |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-11725   |
| CVE-2020-13757   |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-13757   |
| CVE-2020-14314   |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14314   |
| CVE-2020-14343   |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-14343   |
| CVE-2020-15648   |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15648   |
| CVE-2020-15652   |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15652   |
| CVE-2020-15653   |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15653   |
| CVE-2020-15655   |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15655   |
| CVE-2020-15656   |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15656   |
| CVE-2020-15659   |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15659   |
| CVE-2020-15663   |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15663   |
| CVE-2020-15664   |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15664   |
| CVE-2020-15665   |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15665   |
| CVE-2020-15670   |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-15670   |
| CVE-2020-6463    |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-6463    |
| CVE-2020-8112    |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-8112    |
| CVE-2020-9794    |  6.9 |        |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-9794    |
| CVE-2020-6860    |  6.8 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-6860    |
| CVE-2015-8553    |  6.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2015-8553    |
| CVE-2016-2781    |  6.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-2781    |
| CVE-2017-14528   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-14528   |
| CVE-2017-8834    |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-8834    |
| CVE-2017-9937    |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9937    |
| CVE-2018-10017   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-10017   |
| CVE-2018-10126   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-10126   |
| CVE-2018-10733   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-10733   |
| CVE-2018-11439   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-11439   |
| CVE-2018-14036   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-14036   |
| CVE-2018-14048   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-14048   |
| CVE-2018-17967   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-17967   |
| CVE-2018-18064   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-18064   |
| CVE-2018-19208   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-19208   |
| CVE-2018-20860   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-20860   |
| CVE-2018-20861   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-20861   |
| CVE-2018-3979    |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-3979    |
| CVE-2018-5710    |  6.5 |  AV:N  |     |        |   fixed | https://nvd.nist.gov/vuln/detail/CVE-2018-5710    |
| CVE-2018-5727    |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-5727    |
| CVE-2019-10871   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-10871   |
| CVE-2019-11026   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-11026   |
| CVE-2019-13626   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-13626   |
| CVE-2019-14380   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-14380   |
| CVE-2019-14382   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-14382   |
| CVE-2019-14383   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-14383   |
| CVE-2019-17595   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-17595   |
| CVE-2019-20016   |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-20016   |
| CVE-2019-6461    |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-6461    |
| CVE-2019-6462    |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-6462    |
| CVE-2019-6988    |  6.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-6988    |
| CVE-2019-11358   |  6.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-11358   |
| CVE-2019-18348   |  6.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-18348   |
| CVE-2019-9740    |  6.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-9740    |
| CVE-2019-9947    |  6.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-9947    |
| CVE-2020-11023   |  6.1 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2020-11023   |
| CVE-2015-8985    |  5.9 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2015-8985    |
| CVE-2016-10228   |  5.9 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-10228   |
| CVE-2018-1121    |  5.9 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-1121    |
| CVE-2019-12904   |  5.9 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-12904   |
| CVE-2014-8242    |  5.8 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2014-8242    |
| CVE-2018-16869   |  5.7 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-16869   |
| CVE-2018-16868   |  5.6 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-16868   |
| CVE-2016-10723   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-10723   |
| CVE-2016-8660    |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-8660    |
| CVE-2017-11548   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-11548   |
| CVE-2017-13693   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-13693   |
| CVE-2017-7475    |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-7475    |
| CVE-2017-7960    |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-7960    |
| CVE-2017-9778    |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2017-9778    |
| CVE-2018-10322   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-10322   |
| CVE-2018-12928   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-12928   |
| CVE-2018-12929   |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-12929   |
| CVE-2018-13095   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-13095   |
| CVE-2018-20673   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-20673   |
| CVE-2018-9996    |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-9996    |
| CVE-2019-1010204 |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-1010204 |
| CVE-2019-12973   |  5.5 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-12973   |
| CVE-2019-2053    |  5.5 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2019-2053    |
| CVE-2015-9019    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2015-9019    |
| CVE-2016-10739   |  5.3 |  AV:L  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-10739   |
| CVE-2018-20217   |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-20217   |
| CVE-2018-7159    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-7159    |
| CVE-2018-7169    |  5.3 |  AV:N  |     |        | unfixed | https://nvd.nist.gov/vuln/detail/CVE-2018-7169    |
